League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_date,height_cm,weight_stats,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team,player_norm,position,height_anthro,height_with_shoes,weight_anthro,wingspan,standing_reach,body_fat_percentage,hand_length,hand_width,draft_year,FGM_per_min,FGA_per_min,3PM_per_min,3PA_per_min,FTM_per_min,FTA_per_min,TOV_per_min,PF_per_min,ORB_per_min,DRB_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,PTS_per_min,TEAM_ATL,TEAM_BOS,TEAM_BRK,TEAM_CHA,TEAM_CHI,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_DET,TEAM_GSW,TEAM_HOU,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_OTHER,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_SAC,TEAM_SAS,TEAM_TOR,TEAM_UTA,TEAM_WAS
NBA,2018 - 2019,Regular_Season,Malik Beasley,DEN,81,1878.6,349,737,163,405,56,66,55,116,35,165,200,97,55,10,917,26.11.1996,196.0,195.0,88.0,United States,Saint Francis High School,1.0,19.0,Denver Nuggets,malik beasley,SG,191.77,194.31,86.09,200.66,255.27,6.9,21.59,22.86,2016,0.185777,0.392313,0.086767,0.215586,0.029809,0.035133,0.029277,0.061748,0.018631,0.087831,0.106462,0.051634,0.029277,0.005323,0.488129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Enes Kanter,POR,67,1639.6,375,683,10,34,155,197,118,167,257,402,659,116,32,26,915,20.05.1992,211.0,250.0,113.0,Switzerland / Turkey,Stoneridge Prep,1.0,3.0,Utah Jazz,enes kanter,PF/C,207.64,211.46,117.57,217.17,278.13,5.9,24.13,27.3,2011,0.228714,0.416565,0.006099,0.020737,0.094535,0.120151,0.071969,0.101854,0.156746,0.245182,0.401927,0.070749,0.019517,0.015858,0.558063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Chris Paul,HOU,58,1856.8,302,720,127,355,175,203,152,146,36,229,265,473,114,18,906,06.05.1985,183.0,175.0,79.0,United States,West Forsyth High School,1.0,4.0,New Orleans Pelicans,chris paul,PG,182.24,185.42,80.74,193.68,236.22,,,,2005,0.162645,0.387764,0.068397,0.191189,0.094248,0.109328,0.081861,0.07863,0.019388,0.12333,0.142719,0.254739,0.061396,0.009694,0.487936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Derrick Favors,UTA,76,1766.4,363,619,17,78,154,228,84,163,207,353,560,89,56,106,897,15.07.1991,208.0,265.0,120.0,United States,South Atlanta High School ,1.0,3.0,New Jersey Nets,derrick favors,PF,205.1,208.92,111.22,223.52,279.4,6.5,22.22,23.5,2010,0.205503,0.35043,0.009624,0.044158,0.087183,0.129076,0.047554,0.092278,0.117188,0.199841,0.317029,0.050385,0.031703,0.060009,0.507812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2018 - 2019,Regular_Season,JaVale McGee,LAL,75,1670.8,400,641,1,12,96,152,108,208,195,371,566,52,47,148,897,19.01.1988,213.0,270.0,122.0,United States,Hales Franciscan,1.0,18.0,Washington Wizards,javale mcgee,C/PF,210.82,213.36,109.32,228.6,290.83,5.3,,,2008,0.239406,0.383649,0.000599,0.007182,0.057458,0.090974,0.06464,0.124491,0.116711,0.222049,0.33876,0.031123,0.02813,0.08858,0.536869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Shai Gilgeous-Alexander,LAC,82,2173.9,341,716,51,139,156,195,141,175,57,175,232,270,96,45,889,12.07.1998,198.0,181.0,82.0,Canada,Hamilton Heights Christian Academy,1.0,11.0,Charlotte Hornets,shai gilgeous alexander,PG,194.31,198.12,81.65,212.09,264.16,3.0,22.86,22.86,2018,0.156861,0.329362,0.02346,0.06394,0.07176,0.089701,0.06486,0.0805,0.02622,0.0805,0.106721,0.124201,0.04416,0.0207,0.408942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Hassan Whiteside,MIA,72,1674.3,388,680,2,16,109,243,97,192,257,560,817,56,46,136,887,13.06.1989,216.0,265.0,120.0,United States,The Patterson School,2.0,3.0,Sacramento Kings,hassan whiteside,C/PF,209.55,212.09,102.78,231.14,287.02,5.5,20.96,26.04,2010,0.231739,0.40614,0.001195,0.009556,0.065102,0.145135,0.057935,0.114675,0.153497,0.334468,0.487965,0.033447,0.027474,0.081228,0.529774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Paul Millsap,DEN,70,1894.6,322,665,58,159,181,249,95,183,153,352,505,141,83,54,883,10.02.1985,203.0,246.0,112.0,United States,Grambling Laboratory High School,2.0,17.0,Utah Jazz,paul millsap,PF,198.76,201.3,117.03,217.17,267.97,9.7,,,2006,0.169957,0.350998,0.030613,0.083923,0.095535,0.131426,0.050143,0.09659,0.080756,0.185791,0.266547,0.074422,0.043809,0.028502,0.466061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jarrett Allen,BRK,80,2096.1,335,568,6,45,197,278,103,184,191,481,672,110,43,120,873,21.04.1998,211.0,237.0,108.0,United States,St. Stephen's Episcopal School,1.0,22.0,Brooklyn Nets,jarrett allen,C,205.74,208.92,105.96,226.7,278.13,7.4,24.13,26.67,2017,0.159821,0.270979,0.002862,0.021468,0.093984,0.132627,0.049139,0.087782,0.091122,0.229474,0.320595,0.052478,0.020514,0.057249,0.416488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Trevor Ariza,WAS,69,2348.9,294,736,145,434,130,164,106,130,50,321,371,252,91,21,863,30.06.1985,203.0,215.0,98.0,United States,Westchester High School,2.0,14.0,New York Knicks,trevor ariza,SG/SF,200.66,203.84,91.17,218.44,273.05,8.0,,,2004,0.125165,0.313338,0.061731,0.184767,0.055345,0.06982,0.045128,0.055345,0.021287,0.13666,0.157946,0.107284,0.038742,0.00894,0.367406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2018 - 2019,Regular_Season,Alex Len,ATL,77,1544.2,320,648,74,204,140,216,97,200,158,266,424,86,27,69,854,16.06.1993,216.0,250.0,113.0,Ukraine,Dnipropetrovsk Higher College,1.0,5.0,Phoenix Suns,alex len,C,,,,222.25,,6.4,22.86,27.3,2013,0.207227,0.419635,0.047921,0.132107,0.090662,0.139878,0.062816,0.129517,0.102318,0.172257,0.274576,0.055692,0.017485,0.044683,0.553037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Darren Collison,IND,76,2143.3,308,659,79,194,158,190,125,138,36,196,232,459,110,9,853,23.08.1987,183.0,175.0,79.0,United States,Etiwanda High School,1.0,21.0,New Orleans Pelicans,darren collison,PG,183.52,186.69,75.39,190.5,245.11,5.7,,,2009,0.143704,0.30747,0.036859,0.090515,0.073718,0.088648,0.058321,0.064387,0.016797,0.091448,0.108244,0.214156,0.051323,0.004199,0.397984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Monte Morris,DEN,82,1970.2,346,702,94,227,65,81,52,102,35,159,194,297,73,4,851,27.06.1995,191.0,175.0,79.0,United States,Flint Beecher High School,2.0,21.0,Denver Nuggets,monte morris,PG,186.06,189.23,79.47,193.04,245.11,6.9,20.96,22.22,2017,0.175617,0.356309,0.047711,0.115217,0.032992,0.041113,0.026393,0.051771,0.017765,0.080702,0.098467,0.150746,0.037052,0.00203,0.431936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Justise Winslow,MIA,66,1959.5,324,749,96,256,86,137,142,177,63,292,355,282,72,19,830,26.03.1996,201.0,225.0,102.0,United States,St. John's School,1.0,10.0,Miami Heat,justise winslow,SF,194.31,199.39,100.61,208.92,265.43,5.3,21.59,23.5,2015,0.165348,0.38224,0.048992,0.130646,0.043889,0.069916,0.072467,0.090329,0.032151,0.149018,0.181169,0.143914,0.036744,0.009696,0.423577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Gordon Hayward,BOS,72,1863.3,296,635,77,231,156,187,105,104,51,271,322,244,62,23,825,23.03.1990,203.0,225.0,102.0,United States,Brownsburg High School,1.0,9.0,Utah Jazz,gordon hayward,SF,200.02,203.2,95.71,202.56,261.62,6.9,21.59,23.5,2010,0.158858,0.340793,0.041325,0.123974,0.083722,0.10036,0.056352,0.055815,0.027371,0.145441,0.172812,0.13095,0.033274,0.012344,0.442763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Danny Green,TOR,80,2215.5,293,630,198,435,37,44,75,171,60,257,317,126,73,53,821,22.06.1987,198.0,215.0,98.0,United States,St. Mary's High School,2.0,16.0,Cleveland Cavaliers,danny green,SG/SF,196.22,199.39,94.35,208.28,261.62,5.6,,,2009,0.13225,0.28436,0.08937,0.196344,0.016701,0.01986,0.033852,0.077183,0.027082,0.116001,0.143083,0.056872,0.03295,0.023922,0.370571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2018 - 2019,Regular_Season,Dwight Powell,DAL,77,1662.5,290,486,39,127,196,254,67,201,140,271,411,112,44,50,815,20.07.1991,211.0,240.0,109.0,Canada,IMG Academy,2.0,15.0,Charlotte Hornets,dwight powell,PF,207.01,210.82,106.32,214.63,266.7,6.2,22.86,23.5,2014,0.174436,0.292331,0.023459,0.076391,0.117895,0.152782,0.040301,0.120902,0.084211,0.163008,0.247218,0.067368,0.026466,0.030075,0.490226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Patty Mills,SAS,82,1907.7,282,663,159,404,88,103,93,129,24,158,182,245,49,10,811,11.08.1988,183.0,180.0,82.0,Australia,Australian Institute of Sport,2.0,25.0,Portland Trail Blazers,patty mills,PG,180.98,184.15,79.56,187.96,241.3,6.9,,,2009,0.147822,0.347539,0.083346,0.211773,0.046129,0.053992,0.04875,0.067621,0.012581,0.082822,0.095403,0.128427,0.025685,0.005242,0.425119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2018 - 2019,Regular_Season,Rodney Hood,POR,72,1892.5,292,671,84,236,137,155,55,146,25,132,157,126,59,12,805,20.10.1992,203.0,205.0,93.0,United States,Meridian High School,1.0,23.0,Utah Jazz,rodney hood,SF,201.3,204.47,94.44,204.47,261.62,7.45,21.59,21.59,2014,0.154293,0.354557,0.044386,0.124703,0.072391,0.081902,0.029062,0.077147,0.01321,0.069749,0.082959,0.066579,0.031176,0.006341,0.425363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Kelly Olynyk,MIA,79,1812.2,261,564,113,319,152,185,114,183,72,303,375,140,53,37,787,19.04.1991,213.0,240.0,109.0,Canada,Kamloops High School,1.0,13.0,Dallas Mavericks,kelly olynyk,PF/C,210.18,213.36,106.14,207.64,274.32,6.65,21.59,25.4,2013,0.144024,0.311224,0.062355,0.176029,0.083876,0.102086,0.062907,0.100982,0.039731,0.1672,0.206931,0.077254,0.029246,0.020417,0.434279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Otto Porter,CHI,56,1683.8,299,643,104,256,78,96,65,108,54,260,314,120,82,31,780,03.06.1993,203.0,198.0,90.0,United States,Scott County Central High School,1.0,3.0,Washington Wizards,otto porter,SF,201.93,204.47,89.63,217.17,267.97,6.65,22.22,23.5,2013,0.177575,0.381874,0.061765,0.152037,0.046324,0.057014,0.038603,0.064141,0.03207,0.154413,0.186483,0.071267,0.048699,0.018411,0.463238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Damyean Dotson,NYK,73,2003.7,290,698,126,342,73,98,71,135,34,228,262,135,58,10,779,06.05.1994,198.0,210.0,95.0,United States,Yates High School,2.0,14.0,New York Knicks,damyean dotson,SG/SF,194.31,196.85,93.08,205.74,254.0,5.3,21.59,23.5,2017,0.144732,0.348356,0.062884,0.170684,0.036433,0.04891,0.035434,0.067375,0.016969,0.113789,0.130758,0.067375,0.028946,0.004991,0.388781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,T.J. Warren,PHX,43,1360.0,297,611,77,180,101,124,52,119,31,143,174,64,51,29,772,05.09.1993,203.0,215.0,98.0,United States,Word of God Christian Academy,1.0,14.0,Phoenix Suns,tj warren,SF,200.66,203.84,99.88,208.92,264.16,7.95,22.22,22.86,2014,0.218382,0.449265,0.056618,0.132353,0.074265,0.091176,0.038235,0.0875,0.022794,0.105147,0.127941,0.047059,0.0375,0.021324,0.567647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Al-Farouq Aminu,POR,81,2291.8,257,593,96,280,150,173,72,143,112,498,610,104,68,33,760,21.09.1990,206.0,220.0,100.0,United States / Nigeria,Norcross High School,1.0,8.0,Los Angeles Clippers,al farouq aminu,SF,201.3,204.47,97.98,221.62,275.59,8.2,24.13,24.13,2010,0.112139,0.258749,0.041888,0.122175,0.065451,0.075487,0.031416,0.062396,0.04887,0.217296,0.266166,0.045379,0.029671,0.014399,0.331617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,DeAndre Jordan,NYK,69,2047.3,286,446,0,0,186,264,153,167,225,676,901,156,42,73,758,21.07.1988,211.0,265.0,120.0,United States,Christian Life Center,2.0,5.0,Los Angeles Clippers,deandre jordan,C,207.64,210.82,113.4,228.6,288.29,7.5,,,2008,0.139696,0.217848,0.0,0.0,0.090851,0.12895,0.074733,0.081571,0.109901,0.330191,0.440092,0.076198,0.020515,0.035657,0.370244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Thomas Bryant,WAS,72,1496.3,309,502,33,99,107,137,60,126,113,341,454,92,25,67,758,31.07.1997,208.0,248.0,112.0,United States,Huntington Prep,2.0,12.0,Utah Jazz,thomas bryant,PF/C,207.01,210.18,112.4,228.6,285.75,9.4,24.13,26.04,2017,0.206509,0.335494,0.022054,0.066163,0.07151,0.091559,0.040099,0.084208,0.07552,0.227895,0.303415,0.061485,0.016708,0.044777,0.506583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2018 - 2019,Regular_Season,Marvin Williams,CHA,75,2133.1,275,652,140,382,66,86,47,156,76,331,407,92,71,61,756,19.06.1986,206.0,237.0,108.0,United States,Bremerton High School,1.0,2.0,Atlanta Hawks,marvin williams,PF/SF,200.66,203.84,103.51,222.25,274.32,,,,2005,0.12892,0.305658,0.065632,0.179082,0.030941,0.040317,0.022034,0.073133,0.035629,0.155173,0.190802,0.04313,0.033285,0.028597,0.354414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Taj Gibson,MIN,70,1686.5,304,537,11,34,134,177,73,186,172,286,458,84,53,39,753,24.06.1985,206.0,232.0,105.0,United States,Calvary Christian High School,1.0,26.0,Chicago Bulls,taj gibson,PF,204.47,207.64,97.25,223.52,276.86,6.6,,,2009,0.180255,0.318411,0.006522,0.02016,0.079454,0.104951,0.043285,0.110288,0.101986,0.169582,0.271568,0.049807,0.031426,0.023125,0.446487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,DeMarre Carroll,BRK,67,1703.4,227,575,106,310,184,242,73,114,68,281,349,85,31,10,744,27.07.1986,203.0,215.0,98.0,United States,John Carroll Catholic High School,1.0,27.0,Memphis Grizzlies,demarre carroll,PF/SF,198.76,202.56,93.98,208.28,266.7,6.3,,,2009,0.133263,0.33756,0.062228,0.181989,0.108019,0.142069,0.042855,0.066925,0.03992,0.164964,0.204884,0.0499,0.018199,0.005871,0.436774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Kevin Huerter,ATL,75,2048.5,275,657,136,353,41,56,109,155,60,185,245,214,65,25,727,27.08.1998,201.0,190.0,86.0,United States,Shenendehowa High School,1.0,19.0,Atlanta Hawks,kevin huerter,SG,198.76,201.3,88.0,201.93,257.81,8.6,20.96,21.59,2018,0.134245,0.320722,0.06639,0.172321,0.020015,0.027337,0.05321,0.075665,0.02929,0.09031,0.1196,0.104467,0.031731,0.012204,0.354894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Landry Shamet,LAC,79,1801.9,240,557,167,396,75,93,45,155,21,113,134,117,37,10,722,13.03.1997,196.0,190.0,86.0,United States,Park Hill High School,1.0,26.0,Philadelphia Sixers,landry shamet,PG,193.04,196.22,85.55,200.02,254.0,4.85,20.32,22.86,2018,0.133193,0.309118,0.09268,0.219768,0.041623,0.051612,0.024974,0.08602,0.011654,0.062712,0.074366,0.064931,0.020534,0.00555,0.400688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Reggie Bullock,LAL,63,1878.9,245,594,148,393,73,85,65,109,22,151,173,129,40,12,711,16.03.1991,201.0,205.0,93.0,United States,Kinston High School,1.0,25.0,Los Angeles Clippers,reggie bullock,SG/SF,197.48,200.66,90.63,205.1,259.08,6.95,21.59,22.86,2013,0.130395,0.316142,0.078769,0.209165,0.038853,0.045239,0.034595,0.058013,0.011709,0.080366,0.092075,0.068657,0.021289,0.006387,0.378413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Tomas Satoransky,WAS,80,2163.6,257,530,64,162,131,160,120,172,82,197,279,399,82,13,709,30.10.1991,201.0,210.0,95.0,Czech Republic,,2.0,2.0,Washington Wizards,tomas satoransky,PG/SG,199.39,201.93,90.99,201.3,254.0,5.2,21.59,24.13,2012,0.118784,0.244962,0.02958,0.074875,0.060547,0.073951,0.055463,0.079497,0.0379,0.091052,0.128952,0.184415,0.0379,0.006009,0.327695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2018 - 2019,Regular_Season,Marcus Smart,BOS,80,2199.8,239,567,126,346,104,129,123,201,57,177,234,321,143,28,708,06.03.1994,193.0,220.0,100.0,United States,Marcus High School,1.0,6.0,Boston Celtics,marcus smart,PG,187.96,191.14,103.06,206.38,251.46,10.55,22.86,22.22,2014,0.108646,0.257751,0.057278,0.157287,0.047277,0.058642,0.055914,0.091372,0.025911,0.080462,0.106373,0.145922,0.065006,0.012728,0.321847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Terry Rozier,BOS,79,1791.2,258,666,119,337,73,93,68,101,32,275,307,231,68,21,708,17.03.1994,185.0,190.0,86.0,United States,Hargrave Military Academy ,1.0,16.0,Boston Celtics,terry rozier,PG/SG,184.15,188.6,86.27,203.84,250.19,5.6,20.96,21.59,2015,0.144038,0.371818,0.066436,0.188142,0.040755,0.051921,0.037963,0.056387,0.017865,0.153528,0.171393,0.128964,0.037963,0.011724,0.395266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Tyreke Evans,IND,69,1402.0,257,660,77,216,115,160,118,118,33,168,201,166,58,18,706,19.09.1989,198.0,220.0,100.0,United States,American Christian Academy ,1.0,4.0,Sacramento Kings,tyreke evans,PG/SG,193.04,196.22,100.06,211.46,264.16,7.1,,,2009,0.18331,0.470756,0.054922,0.154066,0.082026,0.114123,0.084165,0.084165,0.023538,0.119829,0.143367,0.118402,0.041369,0.012839,0.503566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Allonzo Trier,NYK,64,1458.5,232,518,52,132,179,223,116,117,31,166,197,119,28,14,695,17.01.1996,196.0,200.0,91.0,United States,Findlay College Prep,,,,allonzo trier,SG,192.4,196.22,89.81,200.02,248.92,4.95,20.96,26.67,2018,0.159068,0.355159,0.035653,0.090504,0.122729,0.152897,0.079534,0.080219,0.021255,0.113816,0.13507,0.081591,0.019198,0.009599,0.476517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Dewayne Dedmon,ATL,64,1609.2,259,526,83,217,92,113,84,214,105,375,480,90,69,71,693,12.08.1989,213.0,245.0,111.0,United States,Lancaster High School,,,,dewayne dedmon,C,208.28,212.09,108.32,223.52,276.86,8.35,22.86,27.94,2013,0.16095,0.32687,0.051578,0.13485,0.057171,0.070221,0.0522,0.132985,0.06525,0.233035,0.298285,0.055928,0.042878,0.044121,0.430649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,DeAndre' Bembry,ATL,82,1931.3,275,616,50,173,87,136,142,190,54,304,358,202,105,41,687,04.07.1994,198.0,210.0,95.0,United States,St. Patrick High School,1.0,21.0,Atlanta Hawks,deandre bembry,SG/SF,193.68,197.48,93.71,206.38,256.54,7.0,20.32,23.5,2016,0.142391,0.318956,0.025889,0.089577,0.045047,0.070419,0.073526,0.098379,0.02796,0.157407,0.185367,0.104593,0.054368,0.021229,0.355719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jalen Brunson,DAL,73,1591.2,264,565,63,181,87,120,88,127,25,144,169,230,37,4,678,31.08.1996,191.0,190.0,86.0,United States,Stevenson High School,2.0,3.0,Dallas Mavericks,jalen brunson,PG,185.42,188.6,89.99,193.04,243.84,6.7,20.96,23.5,2018,0.165913,0.355078,0.039593,0.113751,0.054676,0.075415,0.055304,0.079814,0.015711,0.090498,0.106209,0.144545,0.023253,0.002514,0.426094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Victor Oladipo,IND,36,1146.7,249,588,74,216,103,141,82,72,21,181,202,186,60,11,675,04.05.1992,193.0,210.0,95.0,United States,DeMatha Catholic High School,1.0,2.0,Orlando Magic,victor oladipo,SG,191.14,193.68,96.71,206.38,255.27,6.55,22.22,23.5,2013,0.217145,0.512776,0.064533,0.188367,0.089823,0.122962,0.07151,0.062789,0.018313,0.157844,0.176158,0.162205,0.052324,0.009593,0.588646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Gerald Green,HOU,73,1473.0,231,578,156,441,57,68,55,126,30,152,182,40,33,27,675,26.01.1986,201.0,205.0,93.0,United States,Gulf Shores Academy,1.0,18.0,Boston Celtics,gerald green,SF,198.12,201.3,87.09,207.64,264.16,,,,2005,0.156823,0.392396,0.105906,0.299389,0.038697,0.046164,0.037339,0.08554,0.020367,0.103191,0.123557,0.027155,0.022403,0.01833,0.458248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Derrick White,SAS,67,1728.0,260,543,48,142,95,123,97,145,35,212,247,263,67,47,663,02.07.1994,193.0,195.0,88.0,United States,Legend High School,1.0,29.0,San Antonio Spurs,derrick white,PG,191.14,194.31,86.09,201.93,257.81,6.2,20.96,21.59,2017,0.150463,0.314236,0.027778,0.082176,0.054977,0.071181,0.056134,0.083912,0.020255,0.122685,0.14294,0.152199,0.038773,0.027199,0.383681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2018 - 2019,Regular_Season,John Wall,WAS,32,1103.8,245,552,51,169,122,175,121,71,15,101,116,279,49,29,663,06.09.1990,193.0,210.0,95.0,United States,Word of God Christian Academy,1.0,1.0,Washington Wizards,john wall,PG,189.86,193.04,88.72,206.38,257.81,5.6,20.96,24.13,2010,0.221961,0.500091,0.046204,0.153107,0.110527,0.158543,0.109621,0.064323,0.013589,0.091502,0.105092,0.252763,0.044392,0.026273,0.600652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2018 - 2019,Regular_Season,Delon Wright,MEM,75,1698.3,242,558,50,168,119,150,77,103,68,198,266,248,88,30,653,26.04.1992,196.0,183.0,83.0,United States,Leuzinger High School,1.0,20.0,Toronto Raptors,delon wright,PG,193.68,196.85,82.28,201.93,257.81,6.6,20.32,21.59,2015,0.142495,0.328564,0.029441,0.098922,0.07007,0.088324,0.045339,0.060649,0.04004,0.116587,0.156627,0.146028,0.051817,0.017665,0.384502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
